Sex_int,Protected category,Overall,Technical Skills,Standing/Position,Comunication,Maturity,Dynamism,Mobility,English,Italian Residence,European Residence,Age Range_int,number_of_searches,experience_match_score,study_title_score,professional_similarity_score,study_area_score,general_similarity_score,Distance Residence - Akkodis HQ,Distance Residence - Assumption HQ,Hired
1,False,3.0,3.0,3.333333333333333,3.333333333333333,3.0,3.333333333333333,3.6666666666666665,3.0,True,True,4,319.0,0.0,0.1666666666666666,0.2109066247940063,0.0721558779478073,0.6195826530456543,477.5670330053997,477.5670330053997,1
1,False,2.0,1.5,2.0,3.0,3.0,2.5,2.5,3.0,True,True,2,558.0,0.1666666666666666,0.0,0.527621328830719,1.0,0.5639140009880066,63.242276441105865,63.242276441105865,1
1,False,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,True,True,0,368.0,0.0,0.0,0.2620936036109924,0.2024064660072326,0.5098845362663269,297.3505202717438,866.794236323266,0
1,False,2.333333333333333,2.0,2.6666666666666665,2.6666666666666665,2.0,2.333333333333333,2.6666666666666665,2.6666666666666665,True,True,2,1029.0,-0.3333333333333333,0.0,0.2594503760337829,1.0,0.6407808065414429,330.1959192517328,330.1959192517328,0
1,False,3.0,2.5,2.5,3.0,3.0,2.5,3.0,3.0,True,True,2,199.0,0.1666666666666666,0.0,0.3490906357765198,1.0,0.7065995931625366,264.57857977864154,264.57857977864154,1
1,False,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.5,True,True,1,349.0,-0.6666666666666666,-0.5,0.0923792570829391,0.3039911389350891,0.5054463744163513,525.6548809246697,551.0207807244237,0
1,False,2.0,2.0,2.25,2.0,2.0,2.5,1.0,2.75,True,True,2,1157.0,0.1666666666666666,0.0,0.4232880473136902,0.274491548538208,0.5456769466400146,612.9654524035608,612.9654524035608,0
1,False,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,True,True,1,1165.0,-0.1666666666666666,0.0,0.2395559847354889,1.0000001192092896,0.5915812253952026,580.170535728631,580.170535728631,0
1,False,3.0,3.0,2.0,3.0,2.5,1.5,1.0,2.0,True,True,5,627.0,0.0,0.0,0.3813689351081848,1.0,0.4425754845142364,0.0,0.0,1
1,False,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,True,True,6,662.0,0.6666666666666666,-0.1666666666666666,0.3079261779785156,0.1542834043502807,0.6234374046325684,352.88028723717207,352.88028723717207,0
1,False,2.0,1.3333333333333333,2.0,2.0,2.0,2.333333333333333,2.333333333333333,3.333333333333333,True,True,1,532.6666666666666,0.3333333333333333,-0.5,0.2218246906995773,0.1471807062625885,0.5052779316902161,569.6035055795757,17.981049654549356,1
1,False,2.333333333333333,2.333333333333333,2.333333333333333,2.0,2.6666666666666665,2.333333333333333,2.6666666666666665,3.0,True,True,4,381.0,0.1666666666666666,0.0,0.2317835688591003,0.5629082918167114,0.6055245995521545,493.25540328855294,493.25540328855294,1
1,False,2.0,2.333333333333333,2.0,2.0,2.6666666666666665,2.0,2.0,3.0,True,True,0,457.0,0.5,-0.3333333333333333,0.5090664029121399,0.2453914284706115,0.5394477844238281,34.82162986122222,34.82162986122222,1
1,False,3.0,3.0,3.0,3.0,2.6666666666666665,2.333333333333333,2.333333333333333,2.333333333333333,True,True,4,207.0,0.1666666666666666,-0.1666666666666666,0.5330455303192139,0.4741823971271515,0.5196462273597717,477.5670330053997,499.50983844487575,1
1,False,3.0,2.5,2.5,2.5,2.5,2.5,1.0,3.0,True,True,2,871.0,0.1666666666666666,-0.3333333333333333,0.3530967235565185,0.2682520449161529,0.4533299207687378,41.1939043491572,41.1939043491572,1
1,False,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,True,True,2,944.25,0.0,0.1666666666666666,0.4879599213600158,1.0000001192092896,0.525012731552124,264.57857977864154,264.57857977864154,0
1,False,3.333333333333333,3.6666666666666665,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.333333333333333,3.6666666666666665,True,True,6,542.0,0.5,0.0,0.3079261779785156,0.165588229894638,0.4789968729019165,891.6640661285893,891.6640661285893,0
0,False,2.0,2.0,2.0,2.0,1.0,2.0,1.5,3.0,True,True,0,793.0,0.8333333333333334,0.0,0.1996219009160995,1.0,0.5130304098129272,548.4945219056715,548.4945219056715,0
1,False,2.0,2.0,2.0,2.5,2.5,2.0,3.0,2.5,True,True,2,349.0,-0.6666666666666666,-0.1666666666666666,0.1200968250632286,1.0,0.6130134463310242,525.6548809246697,551.0207807244237,0
1,False,2.0,2.0,1.5,1.0,2.0,2.0,2.5,3.0,True,True,1,532.6666666666666,0.0,0.0,0.4620292484760284,0.5629082918167114,0.640232264995575,390.4486917539471,257.2464464284661,0
1,False,2.0,2.0,1.0,2.0,2.5,2.5,2.5,3.5,True,True,4,518.0,0.0,0.0,0.2507700324058532,0.3236594796180725,0.581639289855957,21.470449323978485,21.470449323978485,1
1,False,2.0,2.0,2.333333333333333,2.333333333333333,2.333333333333333,2.333333333333333,1.6666666666666667,2.6666666666666665,True,True,2,258.0,0.0,0.0,0.2695149779319763,1.0000001192092896,0.6728561520576477,891.2937067486943,891.2937067486943,0
1,False,1.8,1.6,2.0,2.0,1.8,2.4,2.6,2.4,True,True,2,1249.0,-0.5,0.0,0.3086182773113251,0.5242756605148315,0.5647397041320801,358.1471787391544,358.1471787391544,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.6666666666666667,2.6666666666666665,True,True,3,368.0,0.1666666666666666,-0.5,0.4051434695720672,1.0,0.5560197830200195,555.6939531994918,39.27993792904677,1
1,False,2.0,1.3333333333333333,2.333333333333333,2.333333333333333,2.333333333333333,2.333333333333333,2.6666666666666665,2.6666666666666665,True,True,2,813.5,-0.1666666666666666,0.1666666666666666,0.2539551258087158,1.0000001192092896,0.7298893928527832,297.3505202717438,297.3505202717438,0
1,False,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,True,True,4,696.0,0.0,0.0,0.2887109816074371,0.4741823971271515,0.4298418164253235,359.5987026999502,359.5987026999502,0
1,False,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,True,True,2,613.0,-0.5,-0.1666666666666666,0.196493923664093,0.9999999403953552,0.639291524887085,261.2904898703645,330.1441196805306,0
0,False,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,True,True,2,737.0,0.3333333333333333,0.1666666666666666,0.035537701100111,0.347728282213211,0.4243971407413482,416.5714573491658,416.5714573491658,0
1,False,3.0,3.0,2.5,2.5,3.0,2.5,2.0,2.5,True,True,5,452.0,0.3333333333333333,0.0,0.555522084236145,1.0,0.5375295877456665,0.0,23.49256074888842,1
1,False,2.0,2.0,3.0,3.0,2.0,2.5,3.0,3.0,True,True,5,264.6666666666667,0.8333333333333334,-0.5,0.2909026145935058,0.1555326730012893,0.503538966178894,849.244635227855,849.244635227855,0
1,False,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,True,True,1,480.6666666666667,0.0,0.0,0.3454518914222717,0.9999999403953552,0.5969796180725098,0.0,0.0,0
1,False,3.0,3.0,2.6666666666666665,2.6666666666666665,3.0,2.6666666666666665,1.6666666666666667,2.333333333333333,True,True,5,621.0,0.3333333333333333,0.0,0.2421751916408538,0.8313071727752686,0.5588868856430054,0.0,0.0,1
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,0,12.0,0.0,-0.1666666666666666,0.2953161597251892,0.5692874193191528,0.5434998869895935,126.36801588664628,126.36801588664628,0
1,False,2.5,2.75,2.5,2.5,2.75,2.25,2.0,2.0,True,True,4,494.0,0.6666666666666666,-0.1666666666666666,0.4342383742332458,0.4994499087333679,0.446138322353363,358.28762493441457,358.28762493441457,0
1,False,2.25,2.0,2.0,2.25,2.0,2.0,2.25,3.0,True,True,2,962.0,-0.5,0.1666666666666666,0.1421226263046264,0.5629082918167114,0.5110325813293457,590.6610351146473,43.417858188927305,1
0,False,2.75,3.0,2.25,2.5,2.5,2.5,1.75,3.0,True,True,4,173.5,0.6666666666666666,0.3333333333333333,0.4868780672550201,0.5067602396011353,0.521706759929657,19.70337829138752,19.70337829138752,1
1,False,2.5,2.0,2.0,2.0,2.0,3.0,3.0,3.0,True,True,1,759.0,0.0,-0.1666666666666666,0.1916393935680389,0.6472595930099487,0.4682538509368896,9.326817618238865,9.326817618238865,1
1,False,2.0,2.5,1.0,1.5,2.0,2.5,1.0,1.0,True,True,0,833.5,0.0,-0.1666666666666666,0.3163571953773498,0.2694469094276428,0.4019510149955749,477.5670330053997,477.5670330053997,0
0,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,2,1250.0,0.0,0.0,0.5611444711685181,0.6472595930099487,0.5998272895812988,431.70675992427925,431.70675992427925,0
1,False,3.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,True,True,2,663.0,-0.3333333333333333,0.0,0.3303315043449402,0.9999999403953552,0.6036827564239502,126.36801588664628,126.36801588664628,0
1,False,3.0,3.0,2.5,3.0,3.0,2.5,1.5,3.0,True,True,5,668.0,0.5,0.0,0.3867748379707336,1.0000001192092896,0.588940441608429,28.27024839128521,28.27024839128521,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.5,3.0,True,True,0,815.6666666666666,0.1666666666666666,0.0,0.4368667602539062,0.5571199655532837,0.5115073919296265,297.3505202717438,297.3505202717438,0
1,False,2.0,2.0,2.0,2.6666666666666665,2.333333333333333,2.6666666666666665,2.0,3.0,True,True,0,221.0,-0.1666666666666666,0.0,0.5011313557624817,0.413150429725647,0.6169533729553223,0.0,0.0,1
0,False,2.0,2.333333333333333,2.0,2.6666666666666665,2.333333333333333,2.6666666666666665,1.6666666666666667,2.6666666666666665,True,True,5,159.0,0.5,0.0,0.3458625972270965,0.314554363489151,0.4720151424407959,488.0946718713859,488.0946718713859,0
1,False,2.0,2.0,2.5,2.5,2.5,2.0,2.0,3.0,True,True,3,323.0,0.1666666666666666,0.0,0.4881831109523773,0.6472595930099487,0.6684491038322449,711.644328580415,711.644328580415,0
1,False,2.0,2.0,2.333333333333333,2.6666666666666665,2.0,2.333333333333333,2.333333333333333,3.0,True,True,2,595.5,-0.1666666666666666,0.0,0.4431001842021942,0.8313071727752686,0.5594679117202759,748.3867388045435,748.3867388045435,0
1,False,3.0,2.0,3.0,3.0,3.0,3.5,2.0,3.0,True,True,1,877.0,-0.1666666666666666,0.1666666666666666,0.3860219120979309,1.0000001192092896,0.3580106496810913,60.88886230150111,60.88886230150111,1
0,False,3.0,2.0,3.0,3.0,2.5,3.5,3.0,2.5,True,True,0,684.0,-0.1666666666666666,0.0,0.5316566228866577,1.0,0.441628098487854,0.0,483.3529733179456,1
0,False,2.0,2.0,2.0,2.0,2.0,2.0,2.5,3.0,True,True,2,696.0,0.0,0.0,0.2283169627189636,0.5253975987434387,0.4888986945152282,261.2904898703645,261.2904898703645,0
1,False,2.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,True,True,6,649.0,0.6666666666666666,-0.5,0.6135944128036499,0.1078098118305206,0.5984399318695068,554.2636706497348,554.2636706497348,0
1,False,2.0,2.5,1.5,2.0,2.0,1.5,1.0,2.5,True,True,4,368.0,0.6666666666666666,-0.5,0.2932165861129761,1.0,0.5214667320251465,297.3505202717438,866.794236323266,0
1,False,2.333333333333333,2.333333333333333,2.333333333333333,1.6666666666666667,2.333333333333333,2.333333333333333,1.0,2.333333333333333,True,True,4,298.8,-0.3333333333333333,0.0,0.4525384306907654,1.0,0.4173560440540313,0.0,151.96844518431067,1
1,False,2.0,2.0,2.0,2.0,2.0,2.5,3.0,3.0,True,True,0,532.6666666666666,0.5,0.0,0.3869870901107788,0.8313071727752686,0.560257077217102,109.84393500394684,624.4565271955556,0
0,False,1.5,1.5,1.5,1.0,1.0,1.5,2.5,3.0,True,True,2,159.0,-0.5,-0.1666666666666666,0.2801641225814819,0.3837016522884369,0.598097026348114,517.3572400242323,517.3572400242323,0
1,False,3.0,2.333333333333333,3.0,3.333333333333333,3.0,3.0,3.333333333333333,3.333333333333333,True,True,3,125.0,-0.1666666666666666,0.0,0.4124394059181213,1.0,0.4272937774658203,0.0,0.0,1
1,False,2.25,2.0,2.25,2.0,2.0,2.25,2.25,3.0,True,True,2,719.75,0.5,-0.1666666666666666,0.2571769952774048,0.5629082918167114,0.2608231604099273,507.7769166522727,507.7769166522727,1
1,False,2.0,2.5,2.0,2.0,2.0,2.0,2.5,3.0,True,True,3,499.0,0.0,0.3333333333333333,0.2551878094673157,0.2235385477542877,0.5427502989768982,54.60137562120455,105.48489133978724,0
0,False,2.0,2.0,2.0,2.0,2.5,3.0,1.5,2.0,True,True,5,382.0,0.1666666666666666,0.0,0.5613465905189514,1.0,0.4369788765907287,0.0,0.0,1
1,False,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,True,True,2,405.3333333333333,0.6666666666666666,-0.3333333333333333,0.3542166948318481,0.2453914284706115,0.5710588693618774,117.6489691932874,117.6489691932874,0
1,False,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,2,863.0,-0.1666666666666666,0.1666666666666666,0.419709175825119,1.0000001192092896,0.360014408826828,103.29180431375752,103.29180431375752,1
1,False,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,True,True,6,995.0,0.8333333333333334,0.3333333333333333,0.2666871249675751,0.1555326730012893,0.501646876335144,0.0,0.0,0
1,False,3.0,3.0,2.6666666666666665,3.0,3.0,3.0,3.0,3.0,True,True,4,398.0,-0.1666666666666666,0.0,0.5944702625274658,1.0,0.5158458352088928,0.0,364.9114285859032,1
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,1,696.0,-0.1666666666666666,-0.1666666666666666,0.3456097245216369,0.5629082918167114,0.6034843921661377,580.170535728631,580.170535728631,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,2,272.0,0.0,0.1666666666666666,0.2457093000411987,1.0,0.4683752059936523,1020.5024394695448,1020.5024394695448,0
0,False,2.5,2.0,3.0,3.0,2.0,2.5,3.0,3.0,True,True,2,1441.0,-0.3333333333333333,0.0,0.2577982246875763,0.4370958805084228,0.1246212571859359,0.0,0.0,1
1,False,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,True,True,1,696.0,-0.1666666666666666,0.0,0.3928638696670532,1.0000001192092896,0.563371479511261,195.64164849322464,195.64164849322464,0
1,False,3.0,2.0,2.5,3.0,2.5,3.0,2.5,3.5,True,True,2,392.0,-0.3333333333333333,-0.1666666666666666,0.3199898302555084,1.0,0.4949467182159424,117.7956109093339,117.7956109093339,0
0,False,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,True,True,0,74.0,0.6666666666666666,0.1666666666666666,0.0236125811934471,1.0000001192092896,0.5358282923698425,128.5234269586863,128.5234269586863,0
1,False,2.0,1.0,2.5,2.0,1.5,2.5,2.0,2.0,True,True,2,150.33333333333334,-0.3333333333333333,-0.1666666666666666,0.2824920415878296,0.0395641401410102,0.3951237797737121,128.2901076132341,128.2901076132341,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.5,3.0,True,True,2,1157.0,0.0,0.0,0.085284411907196,0.9999999403953552,0.5463870763778687,27.376929365680937,27.376929365680937,1
1,True,2.5,2.5,2.0,2.5,2.5,2.5,1.5,3.0,True,True,0,1154.0,-0.1666666666666666,0.1666666666666666,0.3155646026134491,1.0000001192092896,0.3152221739292145,0.0,0.0,1
1,False,2.0,2.0,2.0,1.5,2.0,2.0,3.0,2.5,True,True,4,510.0,0.5,0.0,0.3610513508319855,0.5692874193191528,0.5626071691513062,451.8762454475475,451.8762454475475,0
1,False,2.0,2.2,2.2,2.0,2.0,2.0,1.8,2.8,True,True,3,72.0,0.0,-0.1666666666666666,0.919788420200348,0.6472595930099487,0.632785439491272,433.14927293003126,433.14927293003126,0
0,False,2.2,3.0,2.4,2.2,2.8,2.6,1.2,2.2,True,True,0,412.4,0.5,0.0,0.0547855645418167,0.4678933918476105,0.2738060355186462,73.44611500443249,73.44611500443249,1
1,False,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,True,True,4,263.0,0.1666666666666666,-0.1666666666666666,0.4287671148777008,0.163113385438919,0.4978937804698944,860.2509537078333,794.255293592592,0
1,False,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,True,True,1,121.5,-0.1666666666666666,0.0,0.213662713766098,1.0,0.3880107998847961,63.20286939871621,63.20286939871621,0
1,False,2.0,1.6666666666666667,2.0,2.0,2.0,2.0,1.3333333333333333,3.0,True,True,0,313.0,-0.1666666666666666,0.0,0.3705293238162994,0.1471807062625885,0.5207811594009399,0.0,0.0,1
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,2,739.0,0.0,0.0,0.3360051810741424,1.0,0.4688044786453247,0.0,0.0,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,2,361.0,-0.1666666666666666,0.0,0.311938613653183,0.4848934113979339,0.5433622598648071,261.2904898703645,261.2904898703645,0
1,False,3.0,3.0,2.333333333333333,2.0,3.0,3.0,3.333333333333333,4.0,True,True,3,651.6666666666666,-0.1666666666666666,0.0,0.1519989073276519,0.9999999403953552,0.6319811940193176,62.06860865904864,62.06860865904864,1
1,False,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,True,True,2,506.5,-0.1666666666666666,0.0,0.3668064475059509,0.9999999403953552,0.5928919315338135,586.4191724257455,586.4191724257455,0
0,False,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,True,True,0,803.6666666666666,0.3333333333333333,0.1666666666666666,0.3248874545097351,0.2485223114490509,0.4581982493400574,203.08327262573812,789.4988312287143,0
1,False,3.0,3.0,3.5,3.0,3.0,3.0,2.0,3.0,True,True,0,392.0,0.5,0.0,0.5183143615722656,1.0,0.5509831309318542,26.025541918507816,26.025541918507816,0
1,False,2.0,2.5,1.5,1.5,2.5,1.5,2.5,3.0,True,True,5,1250.0,0.6666666666666666,-0.1666666666666666,0.5719763040542603,0.6472595930099487,0.613594651222229,261.2904898703645,261.2904898703645,0
0,False,2.5,2.0,2.5,2.0,2.5,2.5,2.0,3.5,True,True,2,793.0,0.0,0.0,0.128798559308052,0.6022917032241821,0.5076336860656738,544.3212101563204,544.3212101563204,0
1,False,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,True,True,3,813.5,0.5,0.0,0.5051063299179077,1.0000001192092896,0.7099900245666504,521.0147619930159,521.0147619930159,0
1,False,2.0,1.6666666666666667,2.0,2.0,2.0,2.0,2.0,3.0,True,True,2,640.0,0.1666666666666666,0.1666666666666666,0.7096098065376282,0.5629082918167114,0.383929431438446,586.4191724257455,586.4191724257455,1
1,False,3.5,2.5,4.0,2.5,3.5,3.0,3.0,3.5,True,True,2,150.0,0.0,0.0,0.311938613653183,1.0,0.6798784732818604,21.625017039471928,21.625017039471928,1
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,2,685.0,-0.3333333333333333,-0.1666666666666666,0.3826358914375305,0.8313071727752686,0.530150830745697,525.6548809246697,126.36801588664628,0
1,False,2.5,2.0,3.0,3.0,2.5,3.0,3.5,3.5,True,True,2,107.0,-0.1666666666666666,0.0,0.2698040604591369,0.5253975987434387,0.4966220259666443,0.0,0.0,1
1,False,2.5,1.5,2.5,2.5,2.0,2.5,2.0,2.0,True,True,2,186.0,0.0,-0.1666666666666666,0.2687908411026001,1.0,0.438340276479721,0.0,0.0,1
1,False,2.0,3.0,2.0,2.0,3.0,2.0,1.5,2.0,True,True,5,844.0,0.3333333333333333,0.0,0.4788561761379242,1.0,0.4677736759185791,0.0,0.0,1
0,False,2.0,2.6666666666666665,2.0,1.6666666666666667,2.333333333333333,1.6666666666666667,1.3333333333333333,3.0,True,True,0,793.0,0.5,0.3333333333333333,0.2436918169260025,0.2888091206550598,0.4715412259101867,544.3212101563204,544.3212101563204,0
1,False,2.0,1.5,1.5,2.0,2.0,2.0,2.0,3.0,True,True,0,668.0,-0.3333333333333333,-0.1666666666666666,0.3303315043449402,0.6586176156997681,0.5104734897613525,66.63076596453718,66.63076596453718,0
1,False,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,True,True,0,195.66666666666663,1.0,-0.5,0.6278102993965149,0.1387689709663391,0.5812230706214905,126.36801588664628,126.36801588664628,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,3,367.0,-0.1666666666666666,0.0,0.1301731318235397,1.0000001192092896,0.5317661762237549,0.0,0.0,1
1,False,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True,0,371.5,0.5,0.1666666666666666,0.7531596422195435,0.6472595930099487,0.6265699863433838,111.46691455481132,111.46691455481132,0
1,False,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,True,True,3,694.0,-0.1666666666666666,0.0,0.2906955182552337,0.6458431482315063,0.511002242565155,8.11877424219165,8.11877424219165,0
1,False,2.5,3.0,2.0,2.5,2.5,2.5,2.5,3.0,True,True,2,719.0,0.1666666666666666,0.1666666666666666,0.4745045304298401,1.0,0.6787035465240479,736.8611057054976,736.8611057054976,1
1,False,2.0,2.333333333333333,2.333333333333333,2.6666666666666665,2.333333333333333,2.6666666666666665,3.0,3.0,True,True,5,152.0,0.0,-0.3333333333333333,0.0974868983030319,0.416879802942276,0.607574462890625,963.6012722052884,219.27998729831623,1
1,False,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,True,True,3,472.5,0.5,0.0,0.3603358566761017,1.0,0.5303869247436523,0.0,0.0,0
1,False,2.0,2.5,2.5,2.5,2.0,2.0,2.0,3.0,True,True,2,308.0,-0.1666666666666666,0.0,0.3171330094337463,0.4946739375591278,0.5054649114608765,247.78423901196263,247.78423901196263,0
0,False,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5,True,True,2,899.0,0.1666666666666666,0.0,0.3467527031898498,0.5629082918167114,0.5373362898826599,25.99113687728351,25.99113687728351,0
0,False,2.4,2.4,2.4,2.8,2.6,2.0,1.8,2.4,True,True,0,676.0,-0.1666666666666666,0.0,0.5196987986564636,0.6458431482315063,0.3834071457386017,321.4695267232035,321.4695267232035,0
0,False,2.0,1.0,2.5,2.5,1.5,3.0,3.0,3.0,True,True,2,371.5,0.0,0.1666666666666666,0.1957293897867202,0.9999999403953552,0.630547285079956,458.44983853328426,458.44983853328426,0
1,False,2.0,2.0,2.6666666666666665,2.6666666666666665,2.0,2.0,2.6666666666666665,2.333333333333333,True,True,2,480.6666666666667,0.0,0.1666666666666666,0.2800699472427368,0.6472595930099487,0.5699341297149658,261.2904898703645,261.2904898703645,0
1,False,2.0,1.5,2.0,2.0,2.0,2.0,3.0,3.0,True,True,2,944.25,-0.3333333333333333,0.0,0.2486411929130554,0.3143903613090515,0.5710318088531494,539.4860416087739,539.4860416087739,0
1,False,3.0,3.5,3.0,2.5,2.5,2.0,2.5,3.0,True,True,3,258.0,0.1666666666666666,0.0,0.2465490698814392,0.3235668838024139,0.3575041592121124,527.6268736712028,769.4176196178003,1
1,False,2.5,3.0,3.0,2.5,2.5,2.0,1.5,3.0,True,True,6,433.0,0.5,0.3333333333333333,0.2964498996734619,0.1555326730012893,0.5361902713775635,8.193824611779023,469.5612312965592,1
1,False,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,True,True,6,695.0,0.6666666666666666,0.1666666666666666,0.4332707524299621,1.0000001192092896,0.5532692670822144,216.91989015789352,216.91989015789352,0
1,False,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,True,True,2,944.25,-0.1666666666666666,0.0,0.3976512253284454,0.4734894037246704,0.6348832249641418,264.57857977864154,264.57857977864154,0
0,False,3.0,2.5,3.0,2.0,2.5,3.0,2.0,4.0,True,True,3,340.0,0.6666666666666666,0.0,0.1184713244438171,1.0,0.6232755184173584,149.64533469947096,149.64533469947096,1
1,False,2.5,2.5,2.5,2.0,2.0,3.0,2.5,2.5,True,True,2,470.0,-0.1666666666666666,0.0,0.3303315043449402,0.5248866081237793,0.5030410289764404,262.9742238450872,262.9742238450872,1
1,False,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,True,True,6,178.0,0.3333333333333333,0.0,0.4996846914291382,1.0,0.585832953453064,0.0,1024.2068100100505,0
1,False,2.5,2.0,2.0,2.5,2.5,2.0,2.5,3.5,True,True,2,899.0,0.0,0.0,0.128798559308052,0.5346493721008301,0.4992555975914001,0.0,0.0,0
0,False,2.5,2.5,2.5,2.5,2.5,2.5,2.0,2.5,True,True,0,788.0,0.8333333333333334,-0.1666666666666666,0.2168005555868148,0.4678933918476105,0.5223902463912964,164.36911345908038,164.36911345908038,0
1,False,2.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,True,True,0,150.0,0.6666666666666666,0.0,0.4111561179161072,0.5431594252586365,0.4520850479602813,201.2948668017827,201.2948668017827,0
